숫자0부터 시작,시/도속성,지역속성,분류,가게명칭,위도,경도,주소,가게 전화,운영시간,예상 소요시간,사진폴더 이름,설명, #해시태그 5가지
S190530000014,1,2368,10000,프로젝트 스페이스 사루비아다방,37.5814246,126.9714101,서울 종로구 창성동 158-2,02-733-0440,11:00 ~ 19:00(일요일 12:00 ~ 18:00 / 월요일 휴관),40,012368_프로젝트 스페이스 사루비아다방,실험적인 예술을 지하는 비영리 전시공간입니다.,갤러리 전시회 미술작품 나들이 경복궁역
S190530000015,1,2374,10000,팔레드서울,37.579182,126.97322,서울 종로구 통의동 6,02-730-7707,10:00 ~ 19:00(주말 11:00 ~ 18:00 / 월요일 휴관),40,012374_팔레드서울,국내외의 역량 있는 작가들의 전시와 신진 작가를 발굴하는 실험적인 전시를 하고 있는 곳입니다.,갤러리 전시회 미술작품 나들이 경복궁역
S190530000016,1,2374,10000,통의동 보안여관,37.5790889,126.9736722,서울 종로구 통의동 2-1,02-720-8409,정보없음,40,012374_통의동 보안여관,다양한 크리에이터들의 작품을 전시하고 있는 곳이다.,전시회 갤러리 화랑 체험 경복궁역
S190530000017,1,2308,10000,토포하우스,37.5740748,126.9843188,서울 종로구 관훈동 184,02-734-7555,정보없음,40,012308_토포하우스,다양한 전시회와 갤러리가 마련되어 있다.,갤러리 전시회 미술작품 교양 경복궁역
S190530000018,1,2454,10000,조선일보미술관,37.5678409,126.975196,서울 중구 정동 1-16,02-724-6322,정보없음,40,012454_조선일보미술관,항상 열려있는 문화공간으로 일반인들에게 다양한 전시회와 갤러리를 제공해준다..,조용 아늑함 전시공간 교양 경복궁역
S190530000019,1,2427,10000,일우스페이스,37.5635073,126.9741644,서울 중구 서소문동 41-3,02-753-6502,10:00 ~ 18:30(주말 13:00 ~ 18:30 / Break order 18:00),40,012427_일우스페이스,시민들을 위한 문화 전시공간에서 수준높은 문화 작품 제공하는 전시관입니다.,미술관 박물관 식물 화려한 나들이
S190530000020,1,2308,10000,인사아트센터,37.5738194,126.9845894,서울 종로구 관훈동 188,02-736-1020,10:00 ~ 19:00,40,012308_인사아트센터,다양한 전시회가 열리는 곳으로 미리 무슨 전시회를 하는지 보고 가는 것이 좋다.,미술관 화랑 갤러리 전시회 안국역
S190530000021,1,110,10000,유나이티드갤러리,37.5035424,127.0280383,서울 강남구 역삼동 616-12,02-539-0692,10:00 ~ 19:00(일요일 휴무),40,010110_유나이티드갤러리,문화재단의 복합문화공간으로 주변에 놀곳이 많아 잠시 들러서 구경하기 좋은 곳이다.,갤러리 화랑 전시회 구경 신논현역
S190530000022,1,108,10000,오페라갤러리,37.5233003,127.0348108,서울 강남구 신사동 631-33,02-3446-0070,매일 10:00 - 19:00,40,010108_오페라갤러리,현대 미술 작가들의 작품을 전시하고 있는 곳입니다.,미술관 비엔날레 박물관 화려한 힐링
S190530000025,1,2336,10000,아트선재센터,37.5794981,126.9819725,서울 종로구 소격동 144-2 아트선재센터,02-733-8949,"매일 12:00 - 19:00 / 월요일, 명절 연휴 휴관",40,012336_아트선재센터,젊고 실험적인 현대미술을 전시하는 사립미술관이다.,미술관 공연 레스토랑 박물관
S190530000026,1,2134,10000,아마도 예술 공간,37.5377969,127.0018589,서울 용산구 한남동 683-31,02-790-1178,12:00 ~ 19:00(월요일 휴관),40,012134_아마도 예술 공간,3층 구조의 주택을 개조한 공간으로 실험적인 전시기획을 펼칠 수 있는 공간이다.,창조적 실험적 갤러리 전시회 퍼포먼스
S190530000027,1,2302,10000,아라아트센터,37.5734027,126.9836102,서울 종로구 견지동 85-24,02-733-1981,매일 10:00 - 19:00 명절휴관 / 각 전시마다 휴일이 다름,40,012302_아라아트센터,인사동에서 다양한 전시를 통해 대중예술의 가치를 높이고 보다 창의적인 전시를 선도있는 복합 문화 공간입니다.,오름 미술관 아트홀 재미있는 나들이
S190530000028,1,2336,10000,아라리오갤러리 서울,37.5800697,126.9803914,서울 종로구 소격동 76,02-541-5701,매일 10:00 - 19:00 매주 월요일 휴관.,40,012336_아라리오갤러리 서울,국내에 소개된 바 없는 인도 및 동남아시아 작가들의 다양한 작품세계를 한국 미술계에 소개하고 있는 곳입니다.,미술관 박물관 펭귄 평화로운 숨어있는
S190530000029,1,108,10000,아뜰리에 에르메스,37.522743,127.0353146,서울 강남구 신사동 630-26 에르메스도산파크,02-544-7722,평일 11:00 - 18:00 / 수요일 휴관 / 일요일 12:00 - 18:00,40,010108_아뜰리에 에르메스,에르메스의 장인정신과 한국 문화의 상호 교류를 증진하는 중요한 문화 공간입니다.,비엔날레 공방 미로 재미있는 전통적인
S190530000030,1,114,10000,송은아트스페이스,37.5261289,127.046941,서울 강남구 청담동 118-2 송은아트스페이스,02-3448-0100,정보없음,40,010114_송은아트스페이스,국내와 해외의 균형잡힌 기획전시 프로그램을 선보이는 곳입니다.,미술 전시 글로벌 무료 작품
S190530000031,1,1805,10000,소마미술관,37.5166362,127.1182537,서울 송파구 방이동 88-21,02-425-1077,매일 10:00 - 18:00(입장마감 17:00) / 월요일 휴무,40,011805_소마미술관,조각공 안에 자리 잡은 소마미술관은 서울 올림픽의 성과를 예술로 승화하는 기념공간이자 휴식공간입니다. 미술관에서 나와 자연스럽게 연결되는 조각공의 황톳길을 따라 걷다 보면 조각 작품들과 자연을 동시에 감상할 수 있습니다. ,미술관 아트홀 생태공원 화려한 비오는날
S190530000032,1,2335,10000,세종문화회관 미술관,37.5725618,126.975914,서울 종로구 세종로 81-3,02-399-1114,정보없음,40,012335_세종문화회관 미술관,순수미술과 대형작품 및 미디어아트 등 다양한 장르의 미술작품 전시를 즐길 수 있습니다. ,미술관 공연 미로 재미있는 나들이
S190530000033,1,1729,10000,성북구립미술관,37.5948056,126.9948964,서울 성북구 성북동 246,02-6925-5011,평일 10:00 - 18:00 / 매주 월요일 휴관.,40,011729_성북구립미술관,"한국의 미술사를 조망하고 그 가치를 탐구하는 학술의 장이자, 새롭게 피어나는 예술적 자을 담아내는 도전의 장입니다.",미술관 비엔날레 산책 소박하지만 숨겨진
S190530000034,1,2343,10000,성곡미술관,37.5731157,126.9697643,서울 종로구 신문로2가 1-101 성곡미술관,02-737-7650,매일 10:00 - 18:00 / 월요일 휴무,40,012343_성곡미술관,"현장 중심의 주제전과 개인전, 각종 기획전 및 국제전 등 연 15회 이상의 전시회를 기획하며, 그 동안 〈평면회화 주소찾기전〉 〈평면속의 반평면전〉 〈북구 포스터 명작전 〉 등의 전시회를 비롯하여 심포지움 〈움직이는 미학〉을 개최하였다.",미술관 공 산책로 재미있는 나들이
S190530000035,1,501,10000,서울시립남서울미술관,37.4760469,126.9794457,서울 관악구 남현동 1059-13,02-598-6247,10:00 ~ 20:00(주말 10:00 ~ 18:00 / 월요일 휴무),40,010501_서울시립남서울미술관,미술관은 구 벨기에 영사관 건물로 그 자체로도 예술적이며 다양한 미술작품들이 마련되어 있다.,미술관 박물관 한지 고풍스러운 사당역
S190530000036,1,904,10000,서울시립 북서울미술관,37.6393259,127.067631,서울 노원구 중계동 508,02-2124-5248,평일 10:00 - 20:00 / 월요일 및 매년 1월 1일 휴무 / 주말 10:00 - 19:00,40,010904_서울시립 북서울미술관,"도심 속의 낭만과 여유 속에 예술적 즐거움을 만끽할 수 있는 세계성과 지역성, 전문성과 대중성을 아우르는 열린 문화예술공간, 의미있는 사회 교육의 장입니다.",미술관 공 이탈리안레스토랑 재미있는 나들이
S190530000037,1,2360,10000,서울메트로미술관,37.5757558,126.9735253,서울 종로구 적선동 81-1 3호선 경복궁역,02-6311-9418,매일 07:00 - 22:00,40,012360_서울메트로미술관,경복궁역 안에 위치한 미술관으로 사진과 미술 작품 등 다양한 전시를 무료로 즐길 수 있습니다.,미술관 박물관 연극 재미있는 휴식
S190530000038,1,503,10000,서울대학교미술관,37.4663799,126.949614,서울 관악구 신림동 산56-1,02-880-9504,매일 10:00 - 18:00 / 월요일 휴무 (매주 월요일 및 명절 당일 휴관),40,010503_서울대학교미술관,"동시대 한국미술에 대한 깊이 있는 학술적 연구를 토대로, 새로운 관점을 참신한 방식으로 제시하고 있는 곳입니다.",미술관 공연 나들이 화려한 샤로수길
S190530000039,1,2421,10000,삼원페이퍼갤러리,37.5676709,127.0010853,서울 중구 방산동 146 2층,02-468-9008,평일 09:30 - 18:00 / 토요일 09:30 - 18:00 / 공휴일 휴무,40,012421_삼원페이퍼갤러리,"다양한 전시, 종이강좌, 해외 유수 어플리케이션 샘플을 한눈에 볼 수 있는 어플리케이션을 전시하고 있는 곳입니다.",전시 감각적인 한지 힐링 재미있는
S190530000040,1,2134,10000,삼성미술관 리움,37.538122,126.998579,서울 용산구 한남동 747-18,02-2014-6900,매일 10:30 - 18:00 / 매표마감 17:30 / 월요일 휴무,40,012134_삼성미술관 리움,"전시와 교육, 미술품 보존 등 각 분야의 전문적인 연구를 바탕으로 시의성 있는 주제와 중요 작가를 조명하는 기획전, 심도 있는 학술 행사와 교육 프로그램 등을 선보이고 있습니다.",미술관 박물관 전시 화려한 데이트
S190530000042,1,2308,10000,백악미술관,37.5735938,126.9841363,서울 종로구 관훈동 192-21,02-734-4205,매일 10:00 - 18:00,40,012308_백악미술관,옛 것을 바탕으로 새로운 것을 창조하는 서예의 법고창신(法古創新)처럼 전통과 현대를 잇는 가교가 되어 한국 미술계의 활발한 창작 및 전시 활동이 이뤄지고 있는 곳입니다.,미술관 공연 전통적인 궁궐 박물관
S190530000043,1,1504,10000,두성페이퍼갤러리,37.4922312,127.0202884,서울 서초구 서초동 1641-6,02-3470-0001,정보없음,40,011504_두성페이퍼갤러리,종이를 활용한 다양한 작품들이 전시되어 있는 곳입니다.,갤러리 한지 종이 미술 전시
S190530000044,1,2308,10000,동덕아트갤러리,37.5749469,126.9832643,서울 종로구 관훈동 151-8 동덕빌딩,02-732-6458,매일 10:00 - 18:00 연중무휴,40,012308_동덕아트갤러리,다양한 기획전시와 전시연계 교육프로그램을 진행하고 있습니다. ,미술관 박물관 한지 신선한 케이크
S190530000045,1,2336,10000,국제갤러리,37.5807256,126.9804343,서울 종로구 소격동 59-1,02-735-8449,정보없음,40,012336_국제갤러리,세계적으로 유명한 현대미술 작가의 작품과 그 흐름을 접하고 감상할 수 있는 곳입니다.,현대 미술관 비엔날레 작품 갤러리
S190530000046,1,2308,10000,관훈갤러리,37.5737535,126.9842205,서울 종로구 관훈동 195 관훈갤러리,02-733-6469,정보없음,40,012308_관훈갤러리,"현대미술을 표방, 에꼴드 서울, 로고스엔 파토스 등 대형 기획전을 주도해온 곳이며, 국내 많은 기성작가들과 젊고 참신한 신인작가들의 전시를 볼 수 있는 곳이다. ",박물관 현대 전시 미술 기획전
S190530000047,1,2333,10000,공근혜갤러리,37.5839482,126.9796997,서울 종로구 삼청동 157-78,0507-1433-7776,평일 10:30 - 18:00 / 월요일 휴무. 일요일 12시-18시,40,012333_공근혜갤러리,"파리, 런던, 뉴욕을 중심으로 활동하는 작가들을 중심으로 활발한 해외 교류전과 아트페어를 통해 국내 젊은 작가 발굴과 베르나르 포콩 등의 해외 유명 작가 전시회를 개최하고 있는 곳입니다.",미술관 전시 서정적인 해외 미술
S190530000048,1,2308,10000,경인미술관,37.5744158,126.9854165,서울 종로구 관훈동 30-1 경인미술관,02-733-4448,"매일 10:00 - 18:00 / 신정, 구정, 추석 휴관",40,012308_경인미술관,"전통과 현대가 어우러진 문화의 장소로서 미술인의 전시공간으로 이용되고 있고, 또한 예술인들의 만남의 장소로서도 이름있는 곳입니다.",미술관 전시 편안한 나들이 문화
S190530000049,1,2308,10000,갤러리인사아트,37.5749407,126.9839236,서울 종로구 관훈동 119,0507-1362-1333,"평일 10:00 - 19:00 / 화요일 휴관, 구정 및 추석 당일 휴관",40,012308_갤러리인사아트,다양한 문화권의 사람들이 모이는 장소성을 극대화하며 현대미술 작가의 작품과 흐름을 접하고 감상할 수 있는 곳입니다.,문화 정적인 몽환적인 힐링 미술관
S190530000050,1,2381,10000,갤러리이앙,37.5842129,127.0020237,서울 종로구 혜화동 90-18,02-3672-0201,"매일 10:00 - 18:30 / 구정, 추석연휴 휴무",40,012381_갤러리이앙,"매주 미술, 디자인, 공예 관련 전시가 진행되며 북카페 이앙을 함께 운영하고 있습니다.",연극 공연 나들이 전시 북카페
S190530000051,1,114,10000,갤러리,37.5274783,127.0458873,서울 강남구 청담동 101-5,02-514-3439,"평일 10:00 - 18:00 / 토요일,일요일 휴무 (전시중에는 무휴)",40,010114_갤러리,전시행사뿐 아니라 다양한 문화컨텐츠 행사와 공연을 통해 더욱더 친근하고 복합적인 예술공간입니다.,갤러리카페 문화 공연 쾌적한 숨겨진
S190530000052,1,2331,10000,갤러리 현대,37.577203,126.9799131,서울 종로구 사간동 80 갤러리현대,02-2287-3500,매일 10:00 - 18:00 / 매주 월요일 휴관.,40,012331_갤러리 현대,"한국 근현대 미술을 대표하는 거장의 작품세계를 재조명하는 미술관급 대규모 회고전을 기획하며, 우리나라의 대표적 작가를 국내를 너머 해외로까지 알리는 일에 앞장서고 있는 곳입니다.",미술관 근현대 전시 문화
S190530000053,1,2308,10000,갤러리 이즈,37.5747345,126.9841253,서울 종로구 관훈동 100-5,02-736-6669,매일 10:00 - 19:00,40,012308_갤러리 이즈,"다양한 전시뿐만 아니라 수차례의 기획전을 통해 미술문화를 선도하고, 보다 다양한 예술작품들을 소개하고 있는 곳입니다.",전시 미술 재미있는 나들이 문화
S190530000054,1,1504,10000,갤러리 루미나리에,37.495406,127.022267,서울 서초구 서초2동 1323-1 뉴라이온미싱주식회사,02-3447-9500,정보없음,40,011504_갤러리 루미나리에,"졸업전시회, 전시회, 문화행사 등이 진행되는 곳입니다.",박물관 공연 미술 갤러리 전시
S190530000055,1,2356,10000,갤러리 라메르,37.5725754,126.9848902,서울 종로구 인사동 194 라메르 빌딩,02-730-5454,평일 10:30 - 18:00 / 명절 휴관.,40,012356_갤러리 라메르,다채로운 기획전과 현대 미술 작품을 전시하고 있습니다.,현대 미술 전시 공연 나들이
S190530000056,1,1729,10000,간송미술관,37.5936152,126.9968558,서울 성북구 성북동 97-1 간송미술관,02-762-0442,매일 휴무 (임시휴관),40,011729_간송미술관,서화를 비롯해 자기·불상·불구(佛具)·전적(典籍)·와당·전(벽돌) 등 많은 유물들을 전시하고 있습니다.,미술관 박물관 유물 전시 나들이
S190530000057,1,2378,10000,가나아트센터,37.6121861,126.9750972,서울 종로구 평창동 97,02-720-1020,매일 10:00 - 19:00 / 연중무휴.,40,012378_가나아트센터,"야외공연장, 아카데미홀, 공예관, 두레유 등의 시설에서 다양한 전시를 하고 있습니다.",전시 미술관 공연 감각적인 데이트
